date,DXY,VIX,VXN,US10YT,DJI,SPX,NDX,IXIC
2021-09-10 05:00:00,92.53,18.8,21.45,1.3072,34879.38,4493.28,15561.047,15248.254
2021-09-10 04:00:00,92.515,18.8,21.45,1.3004,34879.38,4493.28,15561.047,15248.254
2021-09-10 03:00:00,92.531,18.8,21.45,1.3021,34879.38,4493.28,15561.047,15248.254
2021-09-10 02:00:00,92.522,18.8,21.45,1.2971,34879.38,4493.28,15561.047,15248.254
2021-09-10 01:00:00,92.515,18.8,21.45,1.2971,34879.38,4493.28,15561.047,15248.254
2021-09-10 00:00:00,92.522,18.8,21.45,1.3004,34879.38,4493.28,15561.047,15248.254
2021-09-09 23:00:00,92.5,18.84,21.47,1.2988,34879.61,4492.98,15561.831,15248.464
2021-09-09 22:00:00,92.479,18.43,20.88,1.2988,34928.47,4502.81,15599.272,15285.401
2021-09-09 21:00:00,92.435,18.78,20.97,1.287,34892.03,4498.22,15580.923,15273.216
2021-09-09 20:00:00,92.44,18.03,20.5,1.3173,35008.4,4510.82,15619.605,15315.443
2021-09-09 19:00:00,92.488,17.75,20.49,1.319,35069.0,4516.96,15627.489,15320.005
2021-09-09 18:00:00,92.563,17.33,20.24,1.3309,35133.34,4523.42,15648.375,15340.669
2021-09-09 17:00:00,92.585,17.48,20.48,1.3376,35104.18,4522.17,15658.452,15331.071
2021-09-09 16:00:00,92.566,18.14,20.81,1.3427,35031.07,4514.07,15620.847,15286.637
2021-09-09 15:00:00,92.471,18.3,20.81,1.3359,35031.07,4514.07,15620.847,15286.637
2021-09-09 14:00:00,92.557,19.01,20.81,1.3258,35031.07,4514.07,15620.847,15286.637
2021-09-09 13:00:00,92.541,18.92,20.81,1.3275,35031.07,4514.07,15620.847,15286.637
2021-09-09 12:00:00,92.55,19.04,20.81,1.3241,35031.07,4514.07,15620.847,15286.637
2021-09-09 11:00:00,92.643,19.04,20.81,1.3224,35031.07,4514.07,15620.847,15286.637
2021-09-09 10:00:00,92.718,17.96,20.81,1.3325,35031.07,4514.07,15620.847,15286.637
2021-09-09 09:00:00,92.742,17.96,20.81,1.3292,35031.07,4514.07,15620.847,15286.637
2021-09-09 08:00:00,92.74,17.96,20.81,1.3292,35031.07,4514.07,15620.847,15286.637
2021-09-09 07:00:00,92.71,17.96,20.81,1.3359,35031.07,4514.07,15620.847,15286.637
2021-09-09 06:00:00,92.658,17.96,20.81,1.3359,35031.07,4514.07,15620.847,15286.637
2021-09-09 05:00:00,92.689,17.96,20.81,1.3325,35031.07,4514.07,15620.847,15286.637
2021-09-09 04:00:00,92.738,17.96,20.81,1.3342,35031.07,4514.07,15620.847,15286.637
2021-09-09 03:00:00,92.705,17.96,20.81,1.3359,35031.07,4514.07,15620.847,15286.637
2021-09-09 02:00:00,92.7,17.96,20.81,1.3359,35031.07,4514.07,15620.847,15286.637
2021-09-09 01:00:00,92.708,17.96,20.81,1.3359,35031.07,4514.07,15620.847,15286.637
2021-09-09 00:00:00,92.72,17.96,20.81,1.3393,35031.07,4514.07,15620.847,15286.637
2021-09-08 23:00:00,92.705,17.78,20.8,1.3376,35029.19,4514.0,15620.746,15286.678
2021-09-08 22:00:00,92.653,18.24,20.84,1.3342,35034.59,4512.93,15604.959,15277.256
2021-09-08 21:00:00,92.651,18.49,20.95,1.3359,34991.61,4508.33,15591.952,15270.242
2021-09-08 20:00:00,92.689,18.58,21.28,1.3495,35000.27,4507.81,15578.349,15260.905
2021-09-08 19:00:00,92.715,19.09,21.71,1.3512,34947.74,4499.02,15541.46,15219.543
2021-09-08 18:00:00,92.79,19.08,21.91,1.3545,34990.06,4499.78,15551.589,15222.733
2021-09-08 17:00:00,92.692,18.41,21.22,1.3545,35127.12,4517.31,15634.086,15323.51
2021-09-08 16:00:00,92.665,18.56,20.96,1.3495,35100.0,4520.03,15675.764,15374.327
2021-09-08 15:00:00,92.664,18.48,20.96,1.3512,35100.0,4520.03,15675.764,15374.327
2021-09-08 14:00:00,92.691,18.51,20.96,1.3529,35100.0,4520.03,15675.764,15374.327
2021-09-08 13:00:00,92.715,18.63,20.96,1.3545,35100.0,4520.03,15675.764,15374.327
2021-09-08 12:00:00,92.672,19.28,20.96,1.3495,35100.0,4520.03,15675.764,15374.327
2021-09-08 11:00:00,92.629,19.16,20.96,1.3529,35100.0,4520.03,15675.764,15374.327
2021-09-08 10:00:00,92.624,18.14,20.96,1.3613,35100.0,4520.03,15675.764,15374.327
2021-09-08 09:00:00,92.586,18.14,20.96,1.3732,35100.0,4520.03,15675.764,15374.327
2021-09-08 08:00:00,92.53,18.14,20.96,1.363,35100.0,4520.03,15675.764,15374.327
2021-09-08 07:00:00,92.538,18.14,20.96,1.3596,35100.0,4520.03,15675.764,15374.327
2021-09-08 06:00:00,92.513,18.14,20.96,1.363,35100.0,4520.03,15675.764,15374.327
2021-09-08 05:00:00,92.497,18.14,20.96,1.3681,35100.0,4520.03,15675.764,15374.327
2021-09-08 04:00:00,92.497,18.14,20.96,1.3664,35100.0,4520.03,15675.764,15374.327
2021-09-08 03:00:00,92.537,18.14,20.96,1.3681,35100.0,4520.03,15675.764,15374.327
2021-09-08 02:00:00,92.525,18.14,20.96,1.3766,35100.0,4520.03,15675.764,15374.327
2021-09-08 01:00:00,92.517,18.14,20.96,1.3766,35100.0,4520.03,15675.764,15374.327
2021-09-08 00:00:00,92.539,18.14,20.96,1.3749,35100.0,4520.03,15675.764,15374.327
2021-09-07 23:00:00,92.556,17.86,20.89,1.3715,35103.22,4520.36,15675.717,15374.646
2021-09-07 22:00:00,92.512,17.59,20.54,1.3698,35155.38,4526.35,15690.819,15394.052
2021-09-07 21:00:00,92.474,17.36,20.41,1.363,35193.72,4528.67,15693.183,15397.067
2021-09-07 20:00:00,92.494,17.39,20.51,1.3681,35168.55,4527.2,15691.544,15393.997
2021-09-07 19:00:00,92.462,17.87,20.86,1.3664,35097.15,4518.16,15666.94,15370.469
2021-09-07 18:00:00,92.495,17.77,20.68,1.3783,35114.04,4522.09,15676.044,15383.605
2021-09-07 17:00:00,92.38,17.92,20.85,1.3783,35171.44,4522.6,15641.705,15369.2
2021-09-07 16:00:00,92.417,17.33,19.75,1.3732,35369.09,4535.43,15652.859,15363.516
2021-09-07 15:00:00,92.356,17.11,19.75,1.3647,35369.09,4535.43,15652.859,15363.516
2021-09-07 14:00:00,92.266,17.25,19.75,1.363,35369.09,4535.43,15652.859,15363.516
2021-09-07 13:00:00,92.295,17.3,19.75,1.3647,35369.09,4535.43,15652.859,15363.516
2021-09-07 12:00:00,92.218,16.93,19.75,1.3613,35369.09,4535.43,15652.859,15363.516
2021-09-07 11:00:00,92.202,16.92,19.75,1.3545,35369.09,4535.43,15652.859,15363.516
2021-09-07 10:00:00,92.23,16.41,19.75,1.346,35369.09,4535.43,15652.859,15363.516
2021-09-07 09:00:00,92.212,16.41,19.75,1.341,35369.09,4535.43,15652.859,15363.516
2021-09-07 08:00:00,92.182,16.41,19.75,1.341,35369.09,4535.43,15652.859,15363.516
2021-09-07 07:00:00,92.152,16.41,19.75,1.346,35369.09,4535.43,15652.859,15363.516
2021-09-07 06:00:00,92.127,16.41,19.75,1.3393,35369.09,4535.43,15652.859,15363.516
2021-09-07 05:00:00,92.124,16.41,19.75,1.3443,35369.09,4535.43,15652.859,15363.516
2021-09-07 04:00:00,92.144,16.41,19.75,1.3393,35369.09,4535.43,15652.859,15363.516
2021-09-07 03:00:00,92.193,16.41,19.75,1.3359,35369.09,4535.43,15652.859,15363.516
2021-09-07 02:00:00,92.21,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-07 01:00:00,92.215,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-07 00:00:00,92.215,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 23:00:00,92.226,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 22:00:00,92.22,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 21:00:00,92.222,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 20:00:00,92.211,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 19:00:00,92.244,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 18:00:00,92.268,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 17:00:00,92.23,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 16:00:00,92.241,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 15:00:00,92.263,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 14:00:00,92.262,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 13:00:00,92.28,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 12:00:00,92.254,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 11:00:00,92.262,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 10:00:00,92.196,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 09:00:00,92.188,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 08:00:00,92.211,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 07:00:00,92.21,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 06:00:00,92.174,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 05:00:00,92.156,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 04:00:00,92.154,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 03:00:00,92.11,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 02:00:00,92.128,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-06 01:00:00,92.117,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-04 04:00:00,92.117,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-04 03:00:00,92.117,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-04 02:00:00,92.117,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-04 01:00:00,92.117,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-04 00:00:00,92.117,16.41,19.75,1.3257,35369.09,4535.43,15652.859,15363.516
2021-09-03 23:00:00,92.113,16.28,19.79,1.324,35366.03,4535.22,15652.103,15362.606
2021-09-03 22:00:00,92.035,16.35,19.65,1.3224,35404.26,4538.91,15653.582,15360.856
2021-09-03 21:00:00,91.998,16.33,19.64,1.3257,35411.69,4539.45,15655.523,15363.732
2021-09-03 20:00:00,92.045,16.58,19.67,1.324,35346.27,4532.65,15643.513,15351.906
2021-09-03 19:00:00,92.094,16.6,20.07,1.3257,35348.07,4531.41,15632.618,15344.537
2021-09-03 18:00:00,92.091,16.55,20.15,1.3274,35377.85,4530.86,15625.077,15345.69
2021-09-03 17:00:00,92.084,16.6,20.07,1.3291,35307.0,4529.59,15637.906,15356.912
2021-09-03 16:00:00,92.081,16.24,20.03,1.3274,35443.82,4536.95,15604.248,15331.177
2021-09-03 15:00:00,92.217,16.38,20.03,1.2954,35443.82,4536.95,15604.248,15331.177
2021-09-03 14:00:00,92.247,16.29,20.03,1.2987,35443.82,4536.95,15604.248,15331.177
2021-09-03 13:00:00,92.238,16.33,20.03,1.3021,35443.82,4536.95,15604.248,15331.177
2021-09-03 12:00:00,92.217,16.25,20.03,1.3038,35443.82,4536.95,15604.248,15331.177
2021-09-03 11:00:00,92.229,16.18,20.03,1.297,35443.82,4536.95,15604.248,15331.177
2021-09-03 10:00:00,92.215,16.41,20.03,1.2937,35443.82,4536.95,15604.248,15331.177
2021-09-03 09:00:00,92.195,16.41,20.03,1.2954,35443.82,4536.95,15604.248,15331.177
2021-09-03 08:00:00,92.226,16.41,20.03,1.2954,35443.82,4536.95,15604.248,15331.177
2021-09-03 07:00:00,92.211,16.41,20.03,1.2936,35443.82,4536.95,15604.248,15331.177
2021-09-03 06:00:00,92.208,16.41,20.03,1.2936,35443.82,4536.95,15604.248,15331.177
2021-09-03 05:00:00,92.17,16.41,20.03,1.2903,35443.82,4536.95,15604.248,15331.177
2021-09-03 04:00:00,92.171,16.41,20.03,1.2919,35443.82,4536.95,15604.248,15331.177
2021-09-03 03:00:00,92.225,16.41,20.03,1.2919,35443.82,4536.95,15604.248,15331.177
2021-09-03 02:00:00,92.215,16.41,20.03,1.2852,35443.82,4536.95,15604.248,15331.177
2021-09-03 01:00:00,92.225,16.41,20.03,1.2852,35443.82,4536.95,15604.248,15331.177
2021-09-03 00:00:00,92.219,16.41,20.03,1.2852,35443.82,4536.95,15604.248,15331.177
2021-09-02 23:00:00,92.218,16.44,19.88,1.2869,35441.91,4537.01,15604.29,15330.529
2021-09-02 22:00:00,92.225,16.59,20.03,1.2936,35403.18,4532.7,15597.863,15324.459
2021-09-02 21:00:00,92.254,16.57,20.1,1.2953,35390.55,4529.38,15580.236,15310.681
2021-09-02 20:00:00,92.279,16.07,20.01,1.2936,35463.86,4539.24,15620.611,15350.749
2021-09-02 19:00:00,92.331,16.04,19.95,1.2953,35466.18,4540.22,15632.446,15360.422
2021-09-02 18:00:00,92.263,15.96,19.86,1.2987,35460.96,4539.91,15644.213,15356.238
2021-09-02 17:00:00,92.357,15.94,19.89,1.2987,35405.42,4539.09,15651.524,15360.747
2021-09-02 16:00:00,92.445,15.89,19.84,1.2903,35312.53,4524.09,15611.565,15309.381
2021-09-02 15:00:00,92.435,16.08,19.84,1.2869,35312.53,4524.09,15611.565,15309.381
2021-09-02 14:00:00,92.399,16.09,19.84,1.2886,35312.53,4524.09,15611.565,15309.381
2021-09-02 13:00:00,92.407,16.07,19.84,1.2869,35312.53,4524.09,15611.565,15309.381
2021-09-02 12:00:00,92.444,16.04,19.84,1.2987,35312.53,4524.09,15611.565,15309.381
2021-09-02 11:00:00,92.426,16.14,19.84,1.297,35312.53,4524.09,15611.565,15309.381
2021-09-02 10:00:00,92.456,16.11,19.84,1.3004,35312.53,4524.09,15611.565,15309.381
2021-09-02 09:00:00,92.473,16.11,19.84,1.297,35312.53,4524.09,15611.565,15309.381
2021-09-02 08:00:00,92.534,16.11,19.84,1.3037,35312.53,4524.09,15611.565,15309.381
2021-09-02 07:00:00,92.518,16.11,19.84,1.3037,35312.53,4524.09,15611.565,15309.381
2021-09-02 06:00:00,92.511,16.11,19.84,1.302,35312.53,4524.09,15611.565,15309.381
2021-09-02 05:00:00,92.51,16.11,19.84,1.2987,35312.53,4524.09,15611.565,15309.381
2021-09-02 04:00:00,92.477,16.11,19.84,1.3003,35312.53,4524.09,15611.565,15309.381
2021-09-02 03:00:00,92.511,16.11,19.84,1.302,35312.53,4524.09,15611.565,15309.381
2021-09-02 02:00:00,92.499,16.11,19.84,1.2987,35312.53,4524.09,15611.565,15309.381
2021-09-02 01:00:00,92.505,16.11,19.84,1.2987,35312.53,4524.09,15611.565,15309.381
2021-09-02 00:00:00,92.506,16.11,19.84,1.297,35312.53,4524.09,15611.565,15309.381
2021-09-01 23:00:00,92.514,16.12,20.05,1.302,35312.47,4524.09,15612.575,15310.159
2021-09-01 22:00:00,92.449,16.07,19.84,1.302,35336.45,4529.68,15645.749,15338.257
2021-09-01 21:00:00,92.472,15.77,19.34,1.3037,35372.86,4536.69,15681.41,15374.498
2021-09-01 20:00:00,92.44,15.68,19.21,1.3105,35385.73,4536.09,15680.784,15372.475
2021-09-01 19:00:00,92.431,15.94,19.15,1.302,35328.79,4529.85,15678.108,15364.3
2021-09-01 18:00:00,92.411,16.18,19.38,1.3105,35336.55,4531.94,15675.94,15356.656
2021-09-01 17:00:00,92.441,16.6,19.45,1.302,35309.01,4525.8,15669.688,15328.963
2021-09-01 16:00:00,92.481,16.21,19.48,1.2953,35360.73,4522.68,15582.512,15259.235
2021-09-01 15:00:00,92.671,16.12,19.48,1.3223,35360.73,4522.68,15582.512,15259.235
2021-09-01 14:00:00,92.629,16.14,19.48,1.3138,35360.73,4522.68,15582.512,15259.235
2021-09-01 13:00:00,92.65,16.17,19.48,1.3138,35360.73,4522.68,15582.512,15259.235
2021-09-01 12:00:00,92.668,16.11,19.48,1.3256,35360.73,4522.68,15582.512,15259.235
2021-09-01 11:00:00,92.709,16.08,19.48,1.329,35360.73,4522.68,15582.512,15259.235
2021-09-01 10:00:00,92.676,16.48,19.48,1.3223,35360.73,4522.68,15582.512,15259.235
2021-09-01 09:00:00,92.753,16.48,19.48,1.3307,35360.73,4522.68,15582.512,15259.235
2021-09-01 08:00:00,92.76,16.48,19.48,1.3307,35360.73,4522.68,15582.512,15259.235
2021-09-01 07:00:00,92.725,16.48,19.48,1.329,35360.73,4522.68,15582.512,15259.235
2021-09-01 06:00:00,92.737,16.48,19.48,1.3341,35360.73,4522.68,15582.512,15259.235
2021-09-01 05:00:00,92.729,16.48,19.48,1.3273,35360.73,4522.68,15582.512,15259.235
2021-09-01 04:00:00,92.736,16.48,19.48,1.3206,35360.73,4522.68,15582.512,15259.235
2021-09-01 03:00:00,92.659,16.48,19.48,1.3155,35360.73,4522.68,15582.512,15259.235
2021-09-01 02:00:00,92.642,16.48,19.48,1.3071,35360.73,4522.68,15582.512,15259.235
2021-09-01 01:00:00,92.65,16.48,19.48,1.3071,35360.73,4522.68,15582.512,15259.235
2021-09-01 00:00:00,92.655,16.48,19.48,1.3121,35360.73,4522.68,15582.512,15259.235
2021-08-31 23:00:00,92.676,16.59,19.59,1.3054,35358.62,4522.45,15583.295,15259.606
2021-08-31 22:00:00,92.626,16.62,19.52,1.3037,35363.04,4524.52,15600.652,15276.522
2021-08-31 21:00:00,92.658,16.78,19.64,1.3054,35373.53,4524.94,15587.105,15266.104
2021-08-31 20:00:00,92.674,16.57,19.36,1.2987,35406.39,4529.3,15597.648,15273.551
2021-08-31 19:00:00,92.725,16.31,19.36,1.3054,35432.19,4529.64,15583.032,15255.191
2021-08-31 18:00:00,92.68,16.35,19.39,1.297,35402.96,4526.46,15558.545,15233.412
2021-08-31 17:00:00,92.542,16.72,19.9,1.2751,35320.03,4517.28,15527.799,15206.918
2021-08-31 16:00:00,92.434,16.61,19.08,1.2919,35399.84,4528.79,15605.087,15265.89
2021-08-31 15:00:00,92.421,16.53,19.08,1.2919,35399.84,4528.79,15605.087,15265.89
2021-08-31 14:00:00,92.491,16.48,19.08,1.297,35399.84,4528.79,15605.087,15265.89
2021-08-31 13:00:00,92.532,16.02,19.08,1.2835,35399.84,4528.79,15605.087,15265.89
2021-08-31 12:00:00,92.549,15.92,19.08,1.2751,35399.84,4528.79,15605.087,15265.89
2021-08-31 11:00:00,92.494,15.96,19.08,1.2734,35399.84,4528.79,15605.087,15265.89
2021-08-31 10:00:00,92.51,16.19,19.08,1.2818,35399.84,4528.79,15605.087,15265.89
2021-08-31 09:00:00,92.48,16.19,19.08,1.2818,35399.84,4528.79,15605.087,15265.89
2021-08-31 08:00:00,92.573,16.19,19.08,1.2768,35399.84,4528.79,15605.087,15265.89
2021-08-31 07:00:00,92.567,16.19,19.08,1.2734,35399.84,4528.79,15605.087,15265.89
2021-08-31 06:00:00,92.639,16.19,19.08,1.2718,35399.84,4528.79,15605.087,15265.89
2021-08-31 05:00:00,92.66,16.19,19.08,1.2718,35399.84,4528.79,15605.087,15265.89
2021-08-31 04:00:00,92.664,16.19,19.08,1.2785,35399.84,4528.79,15605.087,15265.89
2021-08-31 03:00:00,92.707,16.19,19.08,1.2818,35399.84,4528.79,15605.087,15265.89
2021-08-31 02:00:00,92.695,16.19,19.08,1.2802,35399.84,4528.79,15605.087,15265.89
2021-08-31 01:00:00,92.69,16.19,19.08,1.2802,35399.84,4528.79,15605.087,15265.89
2021-08-31 00:00:00,92.698,16.19,19.08,1.2818,35399.84,4528.79,15605.087,15265.89
2021-08-30 23:00:00,92.676,16.11,19.13,1.2785,35397.37,4528.35,15602.083,15264.311
2021-08-30 22:00:00,92.653,16.01,18.79,1.2835,35454.7,4535.69,15619.606,15285.054
2021-08-30 21:00:00,92.696,16.11,18.71,1.2869,35459.69,4536.63,15617.621,15286.771
2021-08-30 20:00:00,92.698,16.26,18.98,1.2869,35475.22,4533.98,15590.02,15265.142
2021-08-30 19:00:00,92.705,16.35,18.97,1.2869,35494.64,4536.02,15598.255,15268.326
2021-08-30 18:00:00,92.662,16.35,19.23,1.2953,35488.09,4534.39,15583.94,15259.365
2021-08-30 17:00:00,92.751,16.48,19.09,1.3003,35415.16,4520.98,15532.486,15208.697
2021-08-30 16:00:00,92.769,16.54,18.54,1.3037,35455.8,4509.37,15432.951,15129.501
2021-08-30 15:00:00,92.676,16.66,18.54,1.3121,35455.8,4509.37,15432.951,15129.501
2021-08-30 14:00:00,92.702,16.64,18.54,1.3037,35455.8,4509.37,15432.951,15129.501
2021-08-30 13:00:00,92.688,16.65,18.54,1.3003,35455.8,4509.37,15432.951,15129.501
2021-08-30 12:00:00,92.686,16.67,18.54,1.3003,35455.8,4509.37,15432.951,15129.501
2021-08-30 11:00:00,92.65,16.75,18.54,1.3003,35455.8,4509.37,15432.951,15129.501
2021-08-30 10:00:00,92.66,16.39,18.54,1.302,35455.8,4509.37,15432.951,15129.501
2021-08-30 09:00:00,92.663,16.39,18.54,1.302,35455.8,4509.37,15432.951,15129.501
2021-08-30 08:00:00,92.634,16.39,18.54,1.3071,35455.8,4509.37,15432.951,15129.501
2021-08-30 07:00:00,92.636,16.39,18.54,1.3087,35455.8,4509.37,15432.951,15129.501
2021-08-30 06:00:00,92.628,16.39,18.54,1.3104,35455.8,4509.37,15432.951,15129.501
2021-08-30 05:00:00,92.623,16.39,18.54,1.307,35455.8,4509.37,15432.951,15129.501
2021-08-30 04:00:00,92.624,16.39,18.54,1.3037,35455.8,4509.37,15432.951,15129.501
2021-08-30 03:00:00,92.672,16.39,18.54,1.3087,35455.8,4509.37,15432.951,15129.501
2021-08-30 02:00:00,92.667,16.39,18.54,1.3104,35455.8,4509.37,15432.951,15129.501
2021-08-30 01:00:00,92.681,16.39,18.54,1.3104,35455.8,4509.37,15432.951,15129.501
2021-08-28 04:00:00,92.681,16.39,18.54,1.3104,35455.8,4509.37,15432.951,15129.501
2021-08-28 03:00:00,92.681,16.39,18.54,1.3104,35455.8,4509.37,15432.951,15129.501
2021-08-28 02:00:00,92.681,16.39,18.54,1.3104,35455.8,4509.37,15432.951,15129.501
2021-08-28 01:00:00,92.681,16.39,18.54,1.3104,35455.8,4509.37,15432.951,15129.501
2021-08-28 00:00:00,92.681,16.39,18.54,1.3104,35455.8,4509.37,15432.951,15129.501
2021-08-27 23:00:00,92.674,16.34,18.68,1.3054,35452.36,4508.71,15428.943,15125.885
2021-08-27 22:00:00,92.686,16.32,18.61,1.3121,35444.54,4509.02,15437.413,15135.101
2021-08-27 21:00:00,92.684,16.28,18.62,1.3172,35465.78,4510.82,15437.328,15132.355
2021-08-27 20:00:00,92.634,16.48,18.96,1.3121,35459.58,4509.16,15419.689,15114.847
2021-08-27 19:00:00,92.693,16.48,19.01,1.3155,35441.28,4505.97,15418.263,15112.089
2021-08-27 18:00:00,92.779,16.42,19.25,1.3205,35455.07,4503.35,15404.613,15090.554
2021-08-27 17:00:00,92.947,17.59,20.7,1.3408,35321.01,4484.57,15308.413,14987.494
2021-08-27 16:00:00,93.024,17.89,21.37,1.329,35213.12,4470.0,15278.519,14945.807
2021-08-27 15:00:00,92.997,18.1,21.37,1.3441,35213.12,4470.0,15278.519,14945.807
2021-08-27 14:00:00,93.03,17.86,21.37,1.3408,35213.12,4470.0,15278.519,14945.807
2021-08-27 13:00:00,93.019,17.76,21.37,1.3391,35213.12,4470.0,15278.519,14945.807
2021-08-27 12:00:00,93.065,17.86,21.37,1.3425,35213.12,4470.0,15278.519,14945.807
2021-08-27 11:00:00,92.987,17.75,21.37,1.3441,35213.12,4470.0,15278.519,14945.807
2021-08-27 10:00:00,92.949,18.84,21.37,1.3408,35213.12,4470.0,15278.519,14945.807
2021-08-27 09:00:00,92.994,18.84,21.37,1.3425,35213.12,4470.0,15278.519,14945.807
2021-08-27 08:00:00,92.98,18.84,21.37,1.3441,35213.12,4470.0,15278.519,14945.807
2021-08-27 07:00:00,93.008,18.84,21.37,1.3441,35213.12,4470.0,15278.519,14945.807
2021-08-27 06:00:00,93.055,18.84,21.37,1.3441,35213.12,4470.0,15278.519,14945.807
2021-08-27 05:00:00,93.084,18.84,21.37,1.3407,35213.12,4470.0,15278.519,14945.807
2021-08-27 04:00:00,93.119,18.84,21.37,1.3441,35213.12,4470.0,15278.519,14945.807
2021-08-27 03:00:00,93.05,18.84,21.37,1.3475,35213.12,4470.0,15278.519,14945.807
2021-08-27 02:00:00,93.044,18.84,21.37,1.3542,35213.12,4470.0,15278.519,14945.807
2021-08-27 01:00:00,93.044,18.84,21.37,1.3542,35213.12,4470.0,15278.519,14945.807
2021-08-27 00:00:00,93.063,18.84,21.37,1.3508,35213.12,4470.0,15278.519,14945.807
2021-08-26 23:00:00,93.045,18.84,21.44,1.3407,35213.33,4469.71,15277.455,14944.978
2021-08-26 22:00:00,93.062,18.68,21.21,1.3424,35243.84,4474.39,15298.54,14967.971
2021-08-26 21:00:00,93.044,18.07,20.61,1.3441,35315.97,4482.56,15331.849,15008.121
2021-08-26 20:00:00,93.052,17.86,20.47,1.3576,35340.67,4484.64,15336.443,15012.053
2021-08-26 19:00:00,92.987,17.93,20.61,1.3542,35337.17,4481.93,15323.805,15002.982
2021-08-26 18:00:00,93.019,18.79,21.13,1.3542,35307.97,4476.04,15297.48,14974.222
2021-08-26 17:00:00,93.011,17.63,20.24,1.361,35439.57,4489.93,15343.283,15034.731
2021-08-26 16:00:00,92.99,17.48,19.6,1.361,35405.5,4496.19,15368.919,15041.859
2021-08-26 15:00:00,92.898,17.32,19.6,1.3559,35405.5,4496.19,15368.919,15041.859
2021-08-26 14:00:00,92.859,17.42,19.6,1.3458,35405.5,4496.19,15368.919,15041.859
2021-08-26 13:00:00,92.89,17.47,19.6,1.3525,35405.5,4496.19,15368.919,15041.859
2021-08-26 12:00:00,92.962,17.35,19.6,1.3525,35405.5,4496.19,15368.919,15041.859
2021-08-26 11:00:00,92.883,17.26,19.6,1.3407,35405.5,4496.19,15368.919,15041.859
2021-08-26 10:00:00,92.957,16.79,19.6,1.3458,35405.5,4496.19,15368.919,15041.859
2021-08-26 09:00:00,92.882,16.79,19.6,1.3339,35405.5,4496.19,15368.919,15041.859
2021-08-26 08:00:00,92.89,16.79,19.6,1.3356,35405.5,4496.19,15368.919,15041.859
2021-08-26 07:00:00,92.893,16.79,19.6,1.3339,35405.5,4496.19,15368.919,15041.859
2021-08-26 06:00:00,92.881,16.79,19.6,1.3373,35405.5,4496.19,15368.919,15041.859
2021-08-26 05:00:00,92.871,16.79,19.6,1.3407,35405.5,4496.19,15368.919,15041.859
2021-08-26 04:00:00,92.86,16.79,19.6,1.3424,35405.5,4496.19,15368.919,15041.859
2021-08-26 03:00:00,92.818,16.79,19.6,1.3424,35405.5,4496.19,15368.919,15041.859
2021-08-26 02:00:00,92.823,16.79,19.6,1.3491,35405.5,4496.19,15368.919,15041.859
2021-08-26 01:00:00,92.826,16.79,19.6,1.3491,35405.5,4496.19,15368.919,15041.859
2021-08-26 00:00:00,92.818,16.79,19.6,1.3424,35405.5,4496.19,15368.919,15041.859
2021-08-25 23:00:00,92.832,16.54,19.7,1.3441,35406.22,4496.15,15369.023,15042.476
